time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen,relative_position,time_numeric,xp,yp
2024-10-23 02:48:35.245856600+00:00,11,6,DTE Staff,2,1,759,1368,-200.0,-93.0,0,02:48:35.245856,759,1367
2024-10-23 02:48:53.929504600+00:00,11,7,DTE Student,4,11,759,1368,-60.0,-200.0,0,02:48:53.929504,759,1366
2024-10-23 02:48:56.997554900+00:00,11,7,DTE Staff,3,11,759,1368,-60.0,-200.0,0,02:48:56.997554,759,1366
2024-10-23 02:48:59.972886300+00:00,11,7,DTE Staff,1,1,759,1368,-200.0,-91.0,0,02:48:59.972886,759,1368
2024-10-23 02:49:02.898553100+00:00,11,7,DTE Staff,2,1,759,1368,-200.0,-94.0,0,02:49:02.898553,759,1366
2024-10-23 02:49:18.722915100+00:00,11,8,DTE Staff,3,11,759,1368,-62.0,-200.0,0,02:49:18.722915,759,1368
2024-10-23 02:49:21.687369800+00:00,11,8,DTE Student,4,11,759,1368,-62.0,-200.0,0,02:49:21.687369,759,1368
2024-10-23 02:49:24.752394900+00:00,11,8,DTE Staff,2,1,759,1368,-200.0,-92.0,0,02:49:24.752394,759,1368
2024-10-23 02:49:27.826490300+00:00,11,8,DTE Staff,1,1,759,1368,-200.0,-93.0,0,02:49:27.826490,759,1367
2024-10-23 02:49:45.356115200+00:00,11,9,DTE Staff,3,11,759,1368,-61.0,-200.0,0,02:49:45.356115,759,1368
2024-10-23 02:49:48.411192+00:00,11,9,DTE Student,4,11,759,1368,-61.0,-200.0,0,02:49:48.411192,759,1368
2024-10-23 02:49:51.342622900+00:00,11,9,DTE Staff,2,1,759,1368,-200.0,-94.0,0,02:49:51.342622,759,1366
2024-10-23 02:49:54.351826200+00:00,11,9,DTE Staff,1,1,759,1368,-200.0,-97.0,0,02:49:54.351826,759,1391
2024-10-23 02:50:10.643628+00:00,11,10,DTE Staff,3,11,759,1368,-55.0,-200.0,0,02:50:10.643628,759,1369
2024-10-23 02:50:13.704844+00:00,11,10,DTE Student,4,11,759,1368,-55.0,-200.0,0,02:50:13.704844,759,1369
2024-10-23 02:50:16.669740900+00:00,11,10,DTE Staff,1,1,759,1368,-200.0,-91.0,0,02:50:16.669740,759,1368
2024-10-23 02:50:19.644143800+00:00,11,10,DTE Staff,2,1,759,1368,-200.0,-94.0,0,02:50:19.644143,759,1366
2024-10-23 02:50:35.392033400+00:00,11,11,DTE Staff,3,11,759,1368,-63.0,-200.0,0,02:50:35.392033,759,1364
2024-10-23 02:50:38.484027900+00:00,11,11,DTE Student,4,11,759,1368,-64.0,-200.0,0,02:50:38.484027,759,1366
2024-10-23 02:50:41.454749900+00:00,11,11,DTE Staff,1,1,759,1368,-200.0,-94.0,0,02:50:41.454749,759,1366
2024-10-23 02:50:44.425460+00:00,11,11,DTE Staff,2,1,759,1368,-200.0,-95.0,0,02:50:44.425460,759,1368
2024-10-23 02:51:00.737576+00:00,11,12,DTE Student,4,11,759,1368,-61.0,-200.0,0,02:51:00.737576,759,1368
2024-10-23 02:51:03.778991100+00:00,11,12,DTE Staff,3,11,759,1368,-61.0,-200.0,0,02:51:03.778991,759,1368
2024-10-23 02:51:06.845942800+00:00,11,12,DTE Staff,2,1,759,1368,-200.0,-92.0,0,02:51:06.845942,759,1368
2024-10-23 02:51:09.818099300+00:00,11,12,DTE Staff,1,1,759,1368,-200.0,-94.0,0,02:51:09.818099,759,1366
2024-10-23 02:51:25.492693+00:00,11,13,DTE Staff,3,11,759,1368,-62.0,-200.0,0,02:51:25.492693,759,1368
2024-10-23 02:51:31.046422400+00:00,11,13,DTE Student,4,11,759,1368,-63.0,-200.0,0,02:51:31.046422,759,1363
2024-10-23 02:51:31.532539400+00:00,11,13,DTE Staff,1,1,759,1368,-200.0,-94.0,0,02:51:31.532539,759,1366
2024-10-23 02:51:34.600135200+00:00,11,13,DTE Staff,2,1,759,1368,-200.0,-96.0,0,02:51:34.600135,759,1380
2024-10-23 02:51:57.654798400+00:00,11,14,DTE Staff,3,11,759,1368,-63.0,-200.0,0,02:51:57.654798,759,1364
2024-10-23 02:52:00.712571400+00:00,11,14,DTE Student,4,11,759,1368,-64.0,-200.0,0,02:52:00.712571,759,1366
2024-10-23 02:52:03.790760900+00:00,11,14,DTE Staff,1,1,759,1368,-200.0,-92.0,0,02:52:03.790760,759,1368
2024-10-23 02:52:06.752956700+00:00,11,14,DTE Staff,2,1,759,1368,-200.0,-95.0,0,02:52:06.752956,759,1368
2024-10-23 02:52:26.516104+00:00,11,15,DTE Staff,3,11,759,1368,-65.0,-200.0,0,02:52:26.516104,759,1381
2024-10-23 02:52:33.798344300+00:00,11,15,DTE Student,4,11,759,1368,-65.0,-200.0,0,02:52:33.798344,759,1380
2024-10-23 02:52:33.995689800+00:00,11,15,DTE Staff,1,1,759,1368,-200.0,-91.0,0,02:52:33.995689,759,1368
2024-10-23 02:52:37.678262400+00:00,11,15,DTE Staff,2,1,759,1368,-200.0,-93.0,0,02:52:37.678262,759,1367
2024-10-23 02:52:53.682158600+00:00,11,16,DTE Student,4,11,759,1368,-59.0,-200.0,0,02:52:53.682158,759,1367
2024-10-23 02:52:56.728779700+00:00,11,16,DTE Staff,3,11,759,1368,-60.0,-200.0,0,02:52:56.728779,759,1366
2024-10-23 02:52:59.816725800+00:00,11,16,DTE Staff,2,1,759,1368,-200.0,-93.0,0,02:52:59.816725,759,1367
2024-10-23 02:53:02.765489+00:00,11,16,DTE Staff,1,1,759,1368,-200.0,-94.0,0,02:53:02.765489,759,1366
2024-10-23 02:53:18.539895900+00:00,11,17,DTE Staff,3,11,759,1368,-61.0,-200.0,0,02:53:18.539895,759,1368
2024-10-23 02:53:21.610749300+00:00,11,17,DTE Student,4,11,759,1368,-62.0,-200.0,0,02:53:21.610749,759,1368
2024-10-23 02:53:24.693519400+00:00,11,17,DTE Staff,1,1,759,1368,-200.0,-93.0,0,02:53:24.693519,759,1367
2024-10-23 02:53:27.655199300+00:00,11,17,DTE Staff,2,1,759,1368,-200.0,-93.0,0,02:53:27.655199,759,1367
2024-10-23 02:53:43.935485800+00:00,11,18,DTE Student,4,11,759,1368,-64.0,-200.0,0,02:53:43.935485,759,1366
2024-10-23 02:53:47.005912600+00:00,11,18,DTE Staff,3,11,759,1368,-64.0,-200.0,0,02:53:47.005912,759,1367
2024-10-23 02:53:49.972183600+00:00,11,18,DTE Staff,1,1,759,1368,-200.0,-92.0,0,02:53:49.972183,759,1368
2024-10-23 02:53:52.944501+00:00,11,18,DTE Staff,2,1,759,1368,-200.0,-94.0,0,02:53:52.944501,759,1366
2024-10-23 02:54:11.383374+00:00,11,19,DTE Student,4,11,759,1368,-62.0,-200.0,0,02:54:11.383374,759,1368
2024-10-23 02:54:14.371226400+00:00,11,19,DTE Staff,3,11,759,1368,-63.0,-200.0,0,02:54:14.371226,759,1364
2024-10-23 02:54:17.418640500+00:00,11,19,DTE Staff,1,1,759,1368,-200.0,-94.0,0,02:54:17.418640,759,1366
2024-10-23 02:54:20.386086800+00:00,11,19,DTE Staff,2,1,759,1368,-200.0,-95.0,0,02:54:20.386086,759,1368
2024-10-23 02:54:37.459461700+00:00,11,20,DTE Staff,3,11,759,1368,-64.0,-200.0,0,02:54:37.459461,759,1367
2024-10-23 02:54:43.576069200+00:00,11,20,DTE Student,4,11,759,1368,-64.0,-200.0,0,02:54:43.576069,759,1366
2024-10-23 02:54:47.124869500+00:00,11,20,DTE Staff,1,1,759,1368,-200.0,-91.0,0,02:54:47.124869,759,1368
2024-10-23 02:54:47.332437100+00:00,11,20,DTE Staff,2,1,759,1368,-200.0,-94.0,0,02:54:47.332437,759,1366
2024-10-23 02:57:21.739356300+00:00,12,1,DTE Student,4,11,759,1567,-67.0,-200.0,0,02:57:21.739356,759,1572
2024-10-23 02:57:24.851816800+00:00,12,1,DTE Staff,3,11,759,1567,-67.0,-200.0,0,02:57:24.851816,759,1575
2024-10-23 02:57:40.995282500+00:00,12,2,DTE Student,4,11,759,1567,-61.0,-200.0,0,02:57:40.995282,759,1566
2024-10-23 02:57:44.077922500+00:00,12,2,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:57:44.077922,759,1568
2024-10-23 02:58:00.549143300+00:00,12,3,DTE Student,4,11,759,1567,-60.0,-200.0,0,02:58:00.549143,759,1564
2024-10-23 02:58:03.620991100+00:00,12,3,DTE Staff,3,11,759,1567,-60.0,-200.0,0,02:58:03.620991,759,1566
2024-10-23 02:58:19.291186+00:00,12,4,DTE Student,4,11,759,1567,-60.0,-200.0,0,02:58:19.291186,759,1564
2024-10-23 02:58:22.360168300+00:00,12,4,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:58:22.360168,759,1568
2024-10-23 02:58:40.900872300+00:00,12,5,DTE Student,4,11,759,1567,-61.0,-200.0,0,02:58:40.900872,759,1566
2024-10-23 02:58:43.864247800+00:00,12,5,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:58:43.864247,759,1568
2024-10-23 02:59:02.606741300+00:00,12,6,DTE Staff,3,11,759,1567,-62.0,-200.0,0,02:59:02.606741,759,1568
2024-10-23 02:59:05.677386600+00:00,12,6,DTE Student,4,11,759,1567,-62.0,-200.0,0,02:59:05.677386,759,1567
2024-10-23 02:59:16.928408+00:00,12,7,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:59:16.928408,759,1568
2024-10-23 02:59:19.933324600+00:00,12,7,DTE Student,4,11,759,1567,-62.0,-200.0,0,02:59:19.933324,759,1567
2024-10-23 02:59:38.345018500+00:00,12,8,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:59:38.345018,759,1568
2024-10-23 02:59:41.413521300+00:00,12,8,DTE Student,4,11,759,1567,-61.0,-200.0,0,02:59:41.413521,759,1566
2024-10-23 02:59:57.525127200+00:00,12,9,DTE Student,4,11,759,1567,-61.0,-200.0,0,02:59:57.525127,759,1566
2024-10-23 03:00:00.664646500+00:00,12,9,DTE Staff,3,11,759,1567,-62.0,-200.0,0,03:00:00.664646,759,1568
2024-10-23 03:00:16.438629400+00:00,12,10,DTE Student,4,11,759,1567,-62.0,-200.0,0,03:00:16.438629,759,1567
2024-10-23 03:00:19.614640600+00:00,12,10,DTE Staff,3,11,759,1567,-62.0,-200.0,0,03:00:19.614640,759,1568
2024-10-23 03:00:35.788777400+00:00,12,11,DTE Staff,3,11,759,1567,-62.0,-200.0,0,03:00:35.788777,759,1568
2024-10-23 03:00:38.692230500+00:00,12,11,DTE Student,4,11,759,1567,-62.0,-200.0,0,03:00:38.692230,759,1567
2024-10-23 03:00:55.765927400+00:00,12,12,DTE Staff,3,11,759,1567,-62.0,-200.0,0,03:00:55.765927,759,1568
2024-10-23 03:00:58.835982500+00:00,12,12,DTE Student,4,11,759,1567,-62.0,-200.0,0,03:00:58.835982,759,1567
2024-10-23 03:01:14.717775900+00:00,12,13,DTE Staff,3,11,759,1567,-61.0,-200.0,0,03:01:14.717775,759,1568
2024-10-23 03:01:17.669248200+00:00,12,13,DTE Student,4,11,759,1567,-61.0,-200.0,0,03:01:17.669248,759,1566
2024-10-23 03:01:33.398106700+00:00,12,14,DTE Staff,3,11,759,1567,-61.0,-200.0,0,03:01:33.398106,759,1568
2024-10-23 03:01:36.420360200+00:00,12,14,DTE Student,4,11,759,1567,-61.0,-200.0,0,03:01:36.420360,759,1566
2024-10-23 03:01:52.158840900+00:00,12,15,DTE Staff,3,11,759,1567,-61.0,-200.0,0,03:01:52.158840,759,1568
2024-10-23 03:01:55.181458+00:00,12,15,DTE Student,4,11,759,1567,-61.0,-200.0,0,03:01:55.181458,759,1566
2024-10-23 03:02:10.581750100+00:00,12,16,DTE Student,4,11,759,1567,-61.0,-200.0,0,03:02:10.581750,759,1566
2024-10-23 03:02:13.592227200+00:00,12,16,DTE Staff,3,11,759,1567,-62.0,-200.0,0,03:02:13.592227,759,1568
2024-10-23 03:02:29.231717500+00:00,12,17,DTE Student,4,11,759,1567,-64.0,-200.0,0,03:02:29.231717,759,1591
2024-10-23 03:02:32.247016900+00:00,12,17,DTE Staff,3,11,759,1567,-64.0,-200.0,0,03:02:32.247016,759,1594
2024-10-23 03:02:47.679192500+00:00,12,18,DTE Staff,3,11,759,1567,-62.0,-200.0,0,03:02:47.679192,759,1568
2024-10-23 03:02:50.670562200+00:00,12,18,DTE Student,4,11,759,1567,-62.0,-200.0,0,03:02:50.670562,759,1567
2024-10-23 03:03:06.369934500+00:00,12,19,DTE Student,4,11,759,1567,-60.0,-200.0,0,03:03:06.369934,759,1564
2024-10-23 03:03:09.390020900+00:00,12,19,DTE Staff,3,11,759,1567,-61.0,-200.0,0,03:03:09.390020,759,1568
2024-10-23 03:03:25.266840300+00:00,12,20,DTE Student,4,11,759,1567,-61.0,-200.0,0,03:03:25.266840,759,1566
2024-10-23 03:03:28.289236200+00:00,12,20,DTE Staff,3,11,759,1567,-61.0,-200.0,0,03:03:28.289236,759,1568
2024-10-23 03:07:32.262189100+00:00,13,1,DTE Staff,3,11,759,1749,-76.0,-200.0,0,03:07:32.262189,759,1749
2024-10-23 03:07:35.542973500+00:00,13,1,DTE Student,4,11,759,1749,-77.0,-200.0,0,03:07:35.542973,759,1748
2024-10-23 03:07:51.604732700+00:00,13,2,DTE Student,4,11,759,1749,-75.0,-200.0,0,03:07:51.604732,759,1748
2024-10-23 03:07:54.739952400+00:00,13,2,DTE Staff,3,11,759,1749,-75.0,-200.0,0,03:07:54.739952,759,1749
2024-10-23 03:08:10.240887300+00:00,13,3,DTE Student,4,11,759,1749,-76.0,-200.0,0,03:08:10.240887,759,1748
2024-10-23 03:08:13.527245200+00:00,13,3,DTE Staff,3,11,759,1749,-77.0,-200.0,0,03:08:13.527245,759,1749
2024-10-23 03:08:28.782390800+00:00,13,4,DTE Staff,3,11,759,1749,-69.0,-200.0,0,03:08:28.782390,759,1742
2024-10-23 03:08:31.767159900+00:00,13,4,DTE Student,4,11,759,1749,-71.0,-200.0,0,03:08:31.767159,759,1747
2024-10-23 03:08:54.782759200+00:00,13,5,DTE Student,4,11,759,1749,-73.0,-200.0,0,03:08:54.782759,759,1748
2024-10-23 03:08:58.387339+00:00,13,5,DTE Staff,3,11,759,1749,-74.0,-200.0,0,03:08:58.387339,759,1749
2024-10-23 03:09:14.467150+00:00,13,6,DTE Staff,3,11,759,1749,-73.0,-200.0,0,03:09:14.467150,759,1749
2024-10-23 03:09:17.725896500+00:00,13,6,DTE Student,4,11,759,1749,-73.0,-200.0,0,03:09:17.725896,759,1748
2024-10-23 03:09:29.452279800+00:00,13,7,DTE Staff,3,11,759,1749,-73.0,-200.0,0,03:09:29.452279,759,1749
2024-10-23 03:09:32.572283700+00:00,13,7,DTE Student,4,11,759,1749,-81.0,-200.0,0,03:09:32.572283,759,1748
2024-10-23 03:09:51.415502800+00:00,13,8,DTE Student,4,11,759,1749,-75.0,-200.0,0,03:09:51.415502,759,1748
2024-10-23 03:09:54.507933900+00:00,13,8,DTE Staff,3,11,759,1749,-76.0,-200.0,0,03:09:54.507933,759,1749
2024-10-23 03:10:17.231183100+00:00,13,9,DTE Student,4,11,759,1749,-74.0,-200.0,0,03:10:17.231183,759,1748
2024-10-23 03:10:20.670223600+00:00,13,9,DTE Staff,3,11,759,1749,-76.0,-200.0,0,03:10:20.670223,759,1749
2024-10-23 03:10:36.677817500+00:00,13,10,DTE Student,4,11,759,1749,-76.0,-200.0,0,03:10:36.677817,759,1748
2024-10-23 03:10:39.749408300+00:00,13,10,DTE Staff,3,11,759,1749,-77.0,-200.0,0,03:10:39.749408,759,1749
2024-10-23 03:10:56.968277100+00:00,13,11,DTE Student,4,11,759,1749,-76.0,-200.0,0,03:10:56.968277,759,1748
2024-10-23 03:11:00.022157400+00:00,13,11,DTE Staff,3,11,759,1749,-77.0,-200.0,0,03:11:00.022157,759,1749
2024-10-23 03:11:22.759792500+00:00,13,12,DTE Student,4,11,759,1749,-75.0,-200.0,0,03:11:22.759792,759,1748
2024-10-23 03:11:25.724209+00:00,13,12,DTE Staff,3,11,759,1749,-75.0,-200.0,0,03:11:25.724209,759,1749
2024-10-23 03:11:42.328934200+00:00,13,13,DTE Student,4,11,759,1749,-76.0,-200.0,0,03:11:42.328934,759,1748
2024-10-23 03:11:45.076468200+00:00,13,13,DTE Staff,3,11,759,1749,-77.0,-200.0,0,03:11:45.076468,759,1749
2024-10-23 03:12:03.207078900+00:00,13,14,DTE Student,4,11,759,1749,-75.0,-200.0,0,03:12:03.207078,759,1748
2024-10-23 03:12:06.294185+00:00,13,14,DTE Staff,3,11,759,1749,-76.0,-200.0,0,03:12:06.294185,759,1749
2024-10-23 03:12:23.391554900+00:00,13,15,DTE Staff,3,11,759,1749,-77.0,-200.0,0,03:12:23.391554,759,1749
2024-10-23 03:12:26.448274500+00:00,13,15,DTE Student,4,11,759,1749,-77.0,-200.0,0,03:12:26.448274,759,1748
2024-10-23 03:12:42.223470900+00:00,13,16,DTE Staff,3,11,759,1749,-71.0,-200.0,0,03:12:42.223470,759,1750
2024-10-23 03:12:45.189471+00:00,13,16,DTE Student,4,11,759,1749,-73.0,-200.0,0,03:12:45.189471,759,1748
2024-10-23 03:13:02.086411700+00:00,13,17,DTE Student,4,11,759,1749,-73.0,-200.0,0,03:13:02.086411,759,1748
2024-10-23 03:13:05.157816+00:00,13,17,DTE Staff,3,11,759,1749,-75.0,-200.0,0,03:13:05.157816,759,1749
2024-10-23 03:13:21.643344100+00:00,13,18,DTE Student,4,11,759,1749,-77.0,-200.0,0,03:13:21.643344,759,1748
2024-10-23 03:13:24.816855300+00:00,13,18,DTE Staff,3,11,759,1749,-80.0,-200.0,0,03:13:24.816855,759,1749
2024-10-23 03:13:40.394446500+00:00,13,19,DTE Staff,3,11,759,1749,-79.0,-200.0,0,03:13:40.394446,759,1749
2024-10-23 03:13:43.333561500+00:00,13,19,DTE Student,4,11,759,1749,-80.0,-200.0,0,03:13:43.333561,759,1748
2024-10-23 03:14:00.658226+00:00,13,20,DTE Student,4,11,759,1749,-73.0,-200.0,0,03:14:00.658226,759,1748
2024-10-23 03:14:03.728857600+00:00,13,20,DTE Staff,3,11,759,1749,-75.0,-200.0,0,03:14:03.728857,759,1749
2024-10-23 03:16:47.777721600+00:00,14,1,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:16:47.777721,759,1949
2024-10-23 03:16:50.862563500+00:00,14,1,DTE Staff,3,11,759,1948,-67.0,-200.0,0,03:16:50.862563,759,1949
2024-10-23 03:17:06.819434100+00:00,14,2,DTE Student,4,11,759,1948,-64.0,-200.0,0,03:17:06.819434,759,1942
2024-10-23 03:17:09.706896200+00:00,14,2,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:17:09.706896,759,1946
2024-10-23 03:17:26.507962500+00:00,14,3,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:17:26.507962,759,1946
2024-10-23 03:17:29.594596600+00:00,14,3,DTE Student,4,11,759,1948,-65.0,-200.0,0,03:17:29.594596,759,1945
2024-10-23 03:17:45.028133100+00:00,14,4,DTE Staff,3,11,759,1948,-67.0,-200.0,0,03:17:45.028133,759,1949
2024-10-23 03:17:48.013043800+00:00,14,4,DTE Student,4,11,759,1948,-67.0,-200.0,0,03:17:48.013043,759,1948
2024-10-23 03:18:08.258953200+00:00,14,5,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:18:08.258953,759,1949
2024-10-23 03:18:08.465937200+00:00,14,5,DTE Staff,3,11,759,1948,-67.0,-200.0,0,03:18:08.465937,759,1949
2024-10-23 03:18:25.881823600+00:00,14,6,DTE Staff,3,11,759,1948,-66.0,-200.0,0,03:18:25.881823,759,1950
2024-10-23 03:18:28.819343300+00:00,14,6,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:18:28.819343,759,1949
2024-10-23 03:18:50.044303+00:00,14,7,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:18:50.044303,759,1946
2024-10-23 03:18:50.311073300+00:00,14,7,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:18:50.311073,759,1949
2024-10-23 03:19:04.993889400+00:00,14,8,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:19:04.993889,759,1946
2024-10-23 03:19:07.982197600+00:00,14,8,DTE Student,4,11,759,1948,-65.0,-200.0,0,03:19:07.982197,759,1945
2024-10-23 03:19:26.245395100+00:00,14,9,DTE Staff,3,11,759,1948,-66.0,-200.0,0,03:19:26.245395,759,1950
2024-10-23 03:19:26.810117800+00:00,14,9,DTE Student,4,11,759,1948,-67.0,-200.0,0,03:19:26.810117,759,1948
2024-10-23 03:19:49.309615800+00:00,14,10,DTE Staff,3,11,759,1948,-66.0,-200.0,0,03:19:49.309615,759,1950
2024-10-23 03:19:52.301858600+00:00,14,10,DTE Student,4,11,759,1948,-67.0,-200.0,0,03:19:52.301858,759,1948
2024-10-23 03:20:08.453615500+00:00,14,11,DTE Student,4,11,759,1948,-67.0,-200.0,0,03:20:08.453615,759,1948
2024-10-23 03:20:11.444639700+00:00,14,11,DTE Staff,3,11,759,1948,-67.0,-200.0,0,03:20:11.444639,759,1949
2024-10-23 03:20:29.372064300+00:00,14,12,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:20:29.372064,759,1946
2024-10-23 03:20:32.440742800+00:00,14,12,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:20:32.440742,759,1949
2024-10-23 03:20:48.321241600+00:00,14,13,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:20:48.321241,759,1946
2024-10-23 03:20:51.402601900+00:00,14,13,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:20:51.402601,759,1949
2024-10-23 03:21:07.280621500+00:00,14,14,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:21:07.280621,759,1949
2024-10-23 03:21:10.212576300+00:00,14,14,DTE Staff,3,11,759,1948,-66.0,-200.0,0,03:21:10.212576,759,1950
2024-10-23 03:21:26.863458300+00:00,14,15,DTE Student,4,11,759,1948,-67.0,-200.0,0,03:21:26.863458,759,1948
2024-10-23 03:21:29.081497500+00:00,14,15,DTE Staff,3,11,759,1948,-68.0,-200.0,0,03:21:29.081497,759,1964
2024-10-23 03:21:45.760121400+00:00,14,16,DTE Staff,3,11,759,1948,-66.0,-200.0,0,03:21:45.760121,759,1950
2024-10-23 03:21:49.036439100+00:00,14,16,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:21:49.036439,759,1949
2024-10-23 03:22:04.194116100+00:00,14,17,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:22:04.194116,759,1946
2024-10-23 03:22:07.175060700+00:00,14,17,DTE Student,4,11,759,1948,-66.0,-200.0,0,03:22:07.175060,759,1949
2024-10-23 03:22:23.440387900+00:00,14,18,DTE Staff,3,11,759,1948,-66.0,-200.0,0,03:22:23.440387,759,1950
2024-10-23 03:22:26.589746+00:00,14,18,DTE Student,4,11,759,1948,-67.0,-200.0,0,03:22:26.589746,759,1948
2024-10-23 03:22:41.979621800+00:00,14,19,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:22:41.979621,759,1946
2024-10-23 03:22:44.957593500+00:00,14,19,DTE Student,4,11,759,1948,-65.0,-200.0,0,03:22:44.957593,759,1945
2024-10-23 03:23:00.721924700+00:00,14,20,DTE Staff,3,11,759,1948,-65.0,-200.0,0,03:23:00.721924,759,1946
2024-10-23 03:23:03.585286800+00:00,14,20,DTE Student,4,11,759,1948,-65.0,-200.0,0,03:23:03.585286,759,1945
2024-10-23 03:24:33.494755900+00:00,15,1,DTE Staff,3,11,759,2130,-66.0,-200.0,0,03:24:33.494755,759,2105
2024-10-23 03:24:36.563369700+00:00,15,1,DTE Student,4,11,759,2130,-68.0,-200.0,0,03:24:36.563369,759,2126
2024-10-23 03:24:52.449724300+00:00,15,2,DTE Student,4,11,759,2130,-70.0,-200.0,0,03:24:52.449724,759,2130
2024-10-23 03:24:55.510548200+00:00,15,2,DTE Staff,3,11,759,2130,-70.0,-200.0,0,03:24:55.510548,759,2131
2024-10-23 03:25:11.489482800+00:00,15,3,DTE Staff,3,11,759,2130,-68.0,-200.0,0,03:25:11.489482,759,2127
2024-10-23 03:25:14.508009100+00:00,15,3,DTE Student,4,11,759,2130,-69.0,-200.0,0,03:25:14.508009,759,2127
2024-10-23 03:25:30.223789800+00:00,15,4,DTE Staff,3,11,759,2130,-70.0,-200.0,0,03:25:30.223789,759,2131
2024-10-23 03:25:33.090747300+00:00,15,4,DTE Student,4,11,759,2130,-72.0,-200.0,0,03:25:33.090747,759,2131
2024-10-23 03:25:55.622287200+00:00,15,5,DTE Student,4,11,759,2130,-69.0,-200.0,0,03:25:55.622287,759,2127
2024-10-23 03:25:58.526361100+00:00,15,5,DTE Staff,3,11,759,2130,-71.0,-200.0,0,03:25:58.526361,759,2132
2024-10-23 03:26:14.356119900+00:00,15,6,DTE Student,4,11,759,2130,-70.0,-200.0,0,03:26:14.356119,759,2130
2024-10-23 03:26:17.635594300+00:00,15,6,DTE Staff,3,11,759,2130,-72.0,-200.0,0,03:26:17.635594,759,2131
2024-10-23 03:26:33.108818400+00:00,15,7,DTE Staff,3,11,759,2130,-69.0,-200.0,0,03:26:33.108818,759,2128
2024-10-23 03:26:36.074056800+00:00,15,7,DTE Student,4,11,759,2130,-70.0,-200.0,0,03:26:36.074056,759,2130
2024-10-23 03:26:51.213516+00:00,15,8,DTE Staff,3,11,759,2130,-73.0,-200.0,0,03:26:51.213516,759,2131
2024-10-23 03:26:54.204116900+00:00,15,8,DTE Student,4,11,759,2130,-73.0,-200.0,0,03:26:54.204116,759,2131
2024-10-23 03:27:10.063433300+00:00,15,9,DTE Staff,3,11,759,2130,-73.0,-200.0,0,03:27:10.063433,759,2131
2024-10-23 03:27:13.136166100+00:00,15,9,DTE Student,4,11,759,2130,-75.0,-200.0,0,03:27:13.136166,759,2131
2024-10-23 03:27:28.820785900+00:00,15,10,DTE Staff,3,11,759,2130,-73.0,-200.0,0,03:27:28.820785,759,2131
2024-10-23 03:27:31.778911+00:00,15,10,DTE Student,4,11,759,2130,-74.0,-200.0,0,03:27:31.778911,759,2131
2024-10-23 03:27:47.657413700+00:00,15,11,DTE Staff,3,11,759,2130,-76.0,-200.0,0,03:27:47.657413,759,2131
2024-10-23 03:27:50.717555800+00:00,15,11,DTE Student,4,11,759,2130,-77.0,-200.0,0,03:27:50.717555,759,2131
2024-10-23 03:28:06.076660+00:00,15,12,DTE Staff,3,11,759,2130,-74.0,-200.0,0,03:28:06.076660,759,2131
2024-10-23 03:28:09.179491600+00:00,15,12,DTE Student,4,11,759,2130,-75.0,-200.0,0,03:28:09.179491,759,2131
2024-10-23 03:28:26.797762300+00:00,15,13,DTE Staff,3,11,759,2130,-72.0,-200.0,0,03:28:26.797762,759,2131
2024-10-23 03:28:47.444412300+00:00,15,14,DTE Student,4,11,759,2130,-72.0,-200.0,0,03:28:47.444412,759,2131
2024-10-23 03:28:50.309976500+00:00,15,14,DTE Staff,3,11,759,2130,-79.0,-200.0,0,03:28:50.309976,759,2131
2024-10-23 03:29:06.190003800+00:00,15,15,DTE Student,4,11,759,2130,-70.0,-200.0,0,03:29:06.190003,759,2130
2024-10-23 03:29:09.279911500+00:00,15,15,DTE Staff,3,11,759,2130,-70.0,-200.0,0,03:29:09.279911,759,2131
2024-10-23 03:29:26.769339900+00:00,15,16,DTE Staff,3,11,759,2130,-73.0,-200.0,0,03:29:26.769339,759,2131
2024-10-23 03:29:29.832065200+00:00,15,16,DTE Student,4,11,759,2130,-80.0,-200.0,0,03:29:29.832065,759,2131
2024-10-23 03:29:45.506608200+00:00,15,17,DTE Staff,3,11,759,2130,-79.0,-200.0,0,03:29:45.506608,759,2131
